p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
17.110,64.153,921.453,5.112,0.913,1.9618
17.262,63.884,941.134,5.291,0.905,2.0048
17.445,64.785,937.832,5.264,0.907,1.9871
17.721,64.505,948.561,5.255,0.879,2.0029
17.594,63.866,942.896,5.367,0.855,2.0142
17.855,62.318,929.197,5.397,0.784,2.0341
17.958,61.694,913.098,5.268,0.758,2.0023
17.964,62.668,911.482,5.023,0.769,1.9859
17.735,61.559,901.694,5.011,0.778,1.9672
17.753,61.199,893.631,4.807,0.782,1.9594
17.421,60.187,894.420,4.812,0.801,1.9545
17.411,60.385,912.958,4.691,0.799,1.8995
16.973,60.482,936.349,4.791,0.875,1.9078
16.838,61.554,933.365,4.708,0.886,1.8934
16.950,60.759,939.160,4.813,0.880,1.8657
16.645,61.011,937.803,4.939,0.928,1.8661
16.772,62.229,940.448,5.026,0.887,1.8406
16.674,63.177,916.913,5.312,0.884,1.8706
16.642,63.730,915.793,5.288,0.893,1.8892
16.829,64.224,896.610,5.337,0.852,1.9030
16.681,64.294,898.800,5.463,0.793,1.9160
17.048,64.768,906.543,5.390,0.763,1.9169
16.956,64.582,907.448,5.146,0.756,1.9498
17.447,64.000,915.162,5.140,0.750,1.9642
