p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
16.659,64.531,936.317,4.995,0.914,1.9892
17.017,63.618,954.650,5.173,0.894,1.9963
17.155,64.667,958.045,5.432,0.901,2.0257
17.119,63.900,956.560,5.372,0.882,2.0322
17.356,62.495,952.839,5.388,0.829,2.0219
17.413,63.021,946.832,5.509,0.803,2.0277
17.259,62.551,925.894,5.450,0.767,2.0023
17.334,61.315,909.984,5.283,0.775,1.9913
17.249,61.244,914.743,5.126,0.763,1.9883
17.168,59.996,906.338,4.853,0.745,1.9551
17.044,60.590,923.972,4.919,0.765,1.9384
16.906,60.449,931.590,4.769,0.831,1.9361
16.645,60.377,932.940,4.676,0.836,1.9172
16.647,60.897,956.723,4.760,0.862,1.9016
16.490,60.803,963.924,4.882,0.894,1.8755
16.127,60.395,960.916,5.084,0.930,1.8784
16.324,60.970,954.199,5.314,0.905,1.8897
16.142,61.394,932.050,5.397,0.909,1.8711
15.923,62.516,916.633,5.449,0.896,1.8818
15.968,62.834,914.721,5.378,0.875,1.8882
16.426,64.053,903.617,5.509,0.832,1.9253
16.501,64.319,917.243,5.264,0.799,1.9228
16.527,64.802,910.122,5.282,0.794,1.9510
16.589,63.682,940.661,5.117,0.782,1.9915
