p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
10.441,71.129,759.800,3.447,0.663,1.5104
10.668,71.176,773.741,3.431,0.648,1.5335
10.773,71.086,786.749,3.606,0.634,1.5389
10.918,70.206,784.358,3.680,0.572,1.5589
11.056,70.356,786.206,3.788,0.540,1.5515
11.061,70.624,773.348,3.698,0.519,1.5471
11.089,69.093,753.829,3.681,0.518,1.5248
11.103,68.997,759.637,3.516,0.496,1.5426
11.218,68.316,743.154,3.440,0.489,1.5275
10.969,67.375,749.578,3.270,0.502,1.5084
10.959,68.050,750.135,3.023,0.539,1.4577
10.875,68.374,765.424,2.968,0.549,1.4687
10.492,68.414,775.289,3.138,0.572,1.4455
10.527,67.073,782.033,3.089,0.606,1.4031
10.205,68.646,796.208,3.248,0.640,1.3961
10.076,67.884,791.315,3.414,0.676,1.4088
10.060,68.292,777.499,3.503,0.638,1.3866
9.955,69.440,771.583,3.510,0.619,1.3801
10.056,70.317,746.816,3.804,0.597,1.3937
10.166,71.193,753.516,3.634,0.595,1.4110
10.074,70.952,744.982,3.633,0.565,1.4228
10.478,71.218,750.319,3.600,0.510,1.4642
10.313,71.064,759.490,3.597,0.512,1.4948
10.728,71.624,759.179,3.355,0.490,1.4866
