p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
12.358,67.630,786.368,3.634,0.690,1.5798
12.503,66.443,806.416,3.680,0.655,1.6057
12.671,67.133,822.855,3.895,0.626,1.6129
13.100,66.685,817.249,4.035,0.611,1.6126
13.170,66.570,818.132,3.959,0.550,1.6379
13.215,65.578,803.305,4.015,0.540,1.6258
13.059,65.275,797.772,3.723,0.525,1.6298
12.898,64.466,781.553,3.730,0.489,1.5806
12.944,63.552,772.361,3.647,0.514,1.5766
12.713,63.861,772.229,3.332,0.498,1.5711
12.776,63.348,764.989,3.324,0.527,1.5421
12.715,63.138,795.172,3.146,0.542,1.5307
12.235,62.608,804.887,3.297,0.599,1.5062
12.411,62.804,811.858,3.416,0.603,1.4677
12.183,63.603,824.837,3.309,0.665,1.4546
11.879,63.327,811.703,3.623,0.662,1.4487
11.971,65.039,799.904,3.694,0.680,1.4490
12.023,64.945,801.635,3.937,0.658,1.4573
12.103,65.728,774.787,3.992,0.639,1.4848
12.005,65.857,763.991,3.863,0.585,1.4968
12.083,66.467,775.572,3.820,0.534,1.5213
12.233,67.353,760.115,3.853,0.501,1.5155
12.174,67.369,786.749,3.719,0.530,1.5610
12.577,66.730,794.797,3.606,0.500,1.5887
