p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
11.403,69.790,764.494,3.863,0.701,1.5209
11.642,70.362,786.643,3.895,0.681,1.5329
11.611,69.044,800.734,4.039,0.688,1.5602
11.981,68.591,802.491,4.140,0.632,1.5560
12.063,68.431,792.482,4.191,0.625,1.5771
11.784,67.814,774.180,4.014,0.574,1.5927
11.846,68.242,763.081,3.964,0.564,1.5689
12.014,67.676,748.760,3.886,0.539,1.5754
11.911,66.383,743.587,3.587,0.526,1.5274
11.635,66.507,754.041,3.525,0.525,1.5031
11.519,65.368,746.486,3.515,0.583,1.5043
11.486,65.645,760.036,3.510,0.564,1.4728
11.207,65.830,774.984,3.466,0.609,1.4670
11.180,65.675,777.916,3.549,0.684,1.4473
10.996,66.101,787.628,3.685,0.671,1.4210
10.786,67.026,783.148,3.732,0.669,1.4159
10.757,68.024,775.245,3.958,0.690,1.4198
10.645,68.437,765.038,3.997,0.693,1.4082
10.650,69.094,760.455,3.984,0.626,1.4453
10.911,68.662,746.746,4.159,0.611,1.4529
10.839,69.046,736.171,4.172,0.611,1.4779
10.965,69.666,744.646,4.092,0.555,1.4869
11.319,69.745,764.489,3.812,0.524,1.5114
11.284,69.842,762.445,3.848,0.523,1.5373
