p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
17.290,67.186,918.192,4.809,0.896,1.9695
17.572,66.669,932.126,4.902,0.898,1.9887
17.737,67.197,955.396,5.032,0.893,2.0021
17.853,67.333,942.781,5.096,0.818,2.0376
17.973,65.704,951.742,4.977,0.789,2.0187
17.730,65.500,943.300,5.005,0.764,2.0164
18.087,65.263,913.722,4.859,0.788,2.0255
17.700,65.313,908.714,4.809,0.761,2.0044
17.918,64.764,906.954,4.741,0.712,2.0058
17.871,64.102,900.937,4.460,0.781,1.9716
17.551,64.241,903.358,4.481,0.778,1.9493
17.274,63.342,926.811,4.417,0.797,1.9110
17.091,62.929,924.369,4.351,0.847,1.8914
17.065,63.385,943.589,4.569,0.890,1.9085
16.970,63.799,951.769,4.619,0.880,1.8959
16.787,63.759,952.921,4.690,0.870,1.8565
16.669,65.015,931.695,4.946,0.908,1.8584
16.825,65.632,934.405,4.842,0.910,1.8713
16.649,65.820,917.797,5.139,0.868,1.8810
16.592,67.005,904.051,5.131,0.824,1.9166
16.862,67.543,898.635,5.149,0.818,1.9211
17.120,67.827,910.119,5.114,0.760,1.9292
17.137,66.795,905.026,4.877,0.767,1.9664
17.454,67.824,921.013,4.714,0.762,1.9717
