p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
14.834,67.439,864.180,4.492,0.823,1.7943
14.871,68.038,876.937,4.671,0.822,1.8111
15.213,66.722,881.371,4.879,0.829,1.8437
15.182,66.825,887.427,4.846,0.770,1.8427
15.351,66.283,886.268,5.046,0.751,1.8385
15.287,65.721,864.559,4.877,0.721,1.8456
15.519,65.888,853.358,4.927,0.695,1.8339
15.232,64.913,851.413,4.794,0.689,1.8415
15.246,64.240,840.911,4.522,0.667,1.8037
15.124,63.505,834.572,4.378,0.697,1.8063
15.067,63.501,835.804,4.392,0.686,1.7809
14.828,63.241,850.653,4.251,0.715,1.7641
14.577,64.005,864.170,4.222,0.765,1.7269
14.491,62.907,873.613,4.307,0.789,1.7231
14.295,63.990,889.252,4.453,0.801,1.7134
14.455,64.721,880.009,4.518,0.840,1.6815
14.201,64.352,869.661,4.810,0.855,1.6963
14.220,64.857,871.481,4.920,0.844,1.6796
14.227,66.581,851.666,5.010,0.807,1.6847
14.500,65.936,829.154,5.069,0.780,1.7017
14.506,67.269,835.757,4.991,0.725,1.7343
14.370,67.412,838.760,4.872,0.720,1.7717
14.886,66.665,838.046,4.832,0.687,1.7901
14.829,68.087,857.036,4.498,0.694,1.8000
