p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
17.434,67.154,949.992,5.143,0.927,2.0276
17.635,67.139,956.972,5.142,0.926,2.0443
17.787,66.248,965.475,5.390,0.926,2.0668
18.107,66.285,980.262,5.528,0.882,2.0816
18.133,64.735,974.758,5.450,0.893,2.0893
18.014,64.279,962.013,5.388,0.842,2.0732
18.011,64.347,933.412,5.209,0.805,2.0696
18.180,64.163,929.050,5.250,0.794,2.0568
17.894,63.054,929.272,5.017,0.774,2.0694
17.910,62.704,925.091,5.006,0.824,2.0371
17.831,62.788,930.016,4.739,0.846,2.0129
17.809,62.210,942.519,4.731,0.883,1.9790
17.698,62.503,957.629,4.715,0.894,1.9822
17.540,63.556,972.046,4.826,0.926,1.9681
17.420,63.189,960.956,5.037,0.967,1.9207
17.160,63.241,959.658,5.104,0.940,1.9288
17.085,63.217,966.642,5.113,0.967,1.9361
17.161,64.635,951.366,5.350,0.925,1.9231
17.196,65.523,929.343,5.350,0.928,1.9402
16.973,64.725,920.472,5.435,0.884,1.9436
17.103,66.453,927.890,5.503,0.854,1.9658
17.154,65.697,931.131,5.387,0.807,1.9821
17.629,66.248,923.450,5.150,0.771,2.0380
17.456,65.862,955.934,5.185,0.816,2.0262
