p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
11.463,73.211,780.621,3.618,0.727,1.5865
11.827,72.783,806.761,3.738,0.689,1.6287
11.958,72.453,802.971,3.823,0.704,1.6239
12.106,72.198,819.427,3.952,0.677,1.6333
12.282,72.006,820.104,3.807,0.608,1.6508
12.379,71.453,798.172,3.763,0.566,1.6530
12.361,72.060,785.484,3.791,0.561,1.6393
12.171,71.510,777.297,3.556,0.553,1.6269
12.137,70.990,762.311,3.441,0.533,1.5955
11.873,69.396,772.270,3.316,0.556,1.5626
11.999,70.156,779.837,3.349,0.551,1.5481
11.668,69.811,790.166,3.162,0.605,1.5472
11.733,68.881,789.529,3.285,0.668,1.5216
11.386,69.452,812.249,3.169,0.673,1.5098
11.325,69.319,813.950,3.335,0.697,1.4862
10.986,69.967,822.530,3.488,0.698,1.4986
11.247,71.431,798.197,3.583,0.706,1.4867
11.030,72.158,790.871,3.734,0.661,1.4960
10.937,71.768,781.233,3.816,0.641,1.4795
11.198,71.638,760.776,3.988,0.607,1.5155
11.246,72.079,772.666,3.813,0.623,1.5418
11.459,72.711,767.298,3.821,0.546,1.5438
11.541,73.492,783.088,3.625,0.529,1.5705
11.794,72.809,790.268,3.687,0.549,1.5810
