p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
12.693,65.404,814.841,4.029,0.700,1.6225
12.827,65.514,826.692,4.111,0.717,1.6225
13.026,64.442,832.907,4.348,0.708,1.6390
13.326,64.214,822.565,4.466,0.664,1.6688
13.261,63.943,829.328,4.457,0.640,1.6680
13.213,62.858,815.237,4.330,0.577,1.6566
13.479,62.609,799.642,4.148,0.585,1.6625
13.431,62.440,781.721,4.110,0.553,1.6266
13.360,62.419,783.916,4.038,0.529,1.6371
13.208,62.349,786.057,3.750,0.575,1.6007
13.025,61.401,778.811,3.838,0.595,1.5846
12.617,61.166,791.178,3.682,0.623,1.5517
12.649,60.918,821.588,3.634,0.628,1.5302
12.389,61.271,817.624,3.650,0.663,1.5027
12.371,61.671,825.609,3.802,0.687,1.4950
12.292,61.700,825.453,3.869,0.716,1.4954
12.112,61.938,822.192,4.157,0.683,1.4823
12.072,62.550,812.327,4.263,0.712,1.5123
12.159,63.307,803.389,4.382,0.677,1.5155
12.357,64.529,785.890,4.281,0.654,1.5457
12.249,64.494,785.748,4.400,0.601,1.5367
12.278,65.487,787.142,4.375,0.569,1.5763
12.604,65.588,801.658,4.148,0.528,1.5891
12.641,65.138,800.416,4.084,0.556,1.5962
