p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
10.180,72.502,740.078,3.069,0.598,1.4448
10.459,72.762,750.898,3.276,0.609,1.4497
10.414,71.965,760.857,3.259,0.595,1.4900
10.919,70.967,772.088,3.454,0.560,1.4693
10.845,70.901,764.265,3.284,0.544,1.4982
10.725,71.481,761.906,3.356,0.495,1.4834
11.088,69.599,732.507,3.173,0.477,1.4644
10.892,69.626,737.507,3.071,0.429,1.4616
10.911,69.568,725.151,2.949,0.427,1.4352
10.560,69.296,721.217,2.775,0.432,1.4310
10.502,68.623,735.022,2.684,0.462,1.4014
10.230,67.871,740.976,2.776,0.516,1.3708
10.353,68.143,742.569,2.637,0.528,1.3696
10.132,68.182,772.084,2.642,0.560,1.3502
10.021,68.448,767.718,2.931,0.567,1.3198
9.942,70.019,760.171,3.070,0.592,1.3370
9.793,69.862,754.954,3.209,0.568,1.3127
9.862,70.173,739.980,3.358,0.602,1.3276
9.530,70.745,727.400,3.368,0.576,1.3400
9.579,71.613,717.032,3.321,0.507,1.3501
10.015,71.021,721.442,3.309,0.481,1.3739
10.009,71.406,717.398,3.209,0.447,1.4137
10.148,72.535,737.054,3.250,0.476,1.4314
10.244,72.471,743.694,3.139,0.440,1.4367
