p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
15.267,63.126,882.200,4.494,0.782,1.7975
15.381,62.841,882.696,4.595,0.808,1.8256
15.510,63.841,899.605,4.649,0.756,1.8396
15.662,62.386,892.285,4.712,0.729,1.8280
15.564,62.972,892.389,4.657,0.688,1.8538
15.720,61.565,894.772,4.812,0.658,1.8566
15.626,62.058,881.958,4.519,0.652,1.8555
15.938,60.930,858.207,4.388,0.645,1.8134
15.679,61.114,847.705,4.240,0.621,1.8027
15.512,60.472,844.309,4.229,0.656,1.8093
15.504,60.371,852.441,4.012,0.691,1.7870
15.363,60.044,859.962,4.173,0.721,1.7531
15.163,58.948,883.773,4.165,0.713,1.7108
14.775,59.778,897.278,4.098,0.744,1.7261
15.010,59.283,891.584,4.284,0.797,1.7007
14.854,60.738,904.315,4.365,0.762,1.7025
14.713,60.818,890.314,4.407,0.783,1.7060
14.794,61.252,873.277,4.606,0.746,1.6836
14.648,61.570,870.989,4.804,0.764,1.7069
14.864,61.744,859.972,4.824,0.690,1.7040
14.634,62.235,848.052,4.767,0.668,1.7291
14.931,63.275,846.250,4.554,0.640,1.7601
15.036,63.902,860.150,4.639,0.620,1.7886
15.377,64.048,871.854,4.437,0.632,1.7919
