p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
15.836,65.189,882.810,4.427,0.830,1.8326
16.205,64.683,893.262,4.584,0.804,1.8750
16.504,64.688,896.735,4.697,0.820,1.8912
16.439,63.696,906.065,4.665,0.777,1.8826
16.596,64.382,911.959,4.705,0.701,1.8814
16.726,62.516,890.704,4.651,0.692,1.8980
16.704,63.257,883.967,4.777,0.655,1.8857
16.658,61.435,860.170,4.503,0.642,1.8706
16.494,61.179,867.334,4.292,0.635,1.8412
16.565,61.005,853.009,4.193,0.680,1.8127
16.065,60.332,868.599,4.162,0.715,1.7967
15.888,61.363,865.285,4.037,0.702,1.7716
15.726,60.749,883.718,4.057,0.764,1.7652
15.657,60.244,890.367,4.168,0.785,1.7632
15.821,60.543,898.859,4.340,0.775,1.7575
15.650,61.362,910.616,4.433,0.833,1.7174
15.432,62.724,902.620,4.564,0.814,1.7411
15.492,62.948,887.760,4.644,0.800,1.7437
15.333,63.889,881.059,4.867,0.794,1.7461
15.459,63.233,856.475,4.691,0.766,1.7715
15.750,64.089,860.744,4.720,0.685,1.7613
15.822,65.134,851.453,4.609,0.703,1.7911
15.903,64.714,866.398,4.532,0.662,1.8305
16.185,64.394,891.456,4.375,0.641,1.8551
