p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
11.903,65.521,747.483,3.130,0.571,1.4480
12.204,66.166,767.156,3.320,0.585,1.4528
12.008,65.472,766.805,3.453,0.565,1.4716
12.388,65.911,765.660,3.593,0.545,1.4860
12.193,64.353,768.829,3.457,0.510,1.4762
12.352,64.008,761.748,3.537,0.451,1.4986
12.262,64.366,733.645,3.489,0.452,1.4960
12.512,63.428,723.975,3.343,,1.4605
12.406,63.529,719.195,3.242,0.449,1.4447
12.250,61.669,715.550,3.027,0.449,1.4471
12.221,62.824,730.822,2.929,0.469,1.4126
11.973,62.460,747.541,2.788,0.464,1.3965
11.643,61.497,752.022,2.808,0.512,1.3714
11.463,62.300,758.371,2.853,0.559,1.3383
11.333,62.165,760.494,3.102,0.575,1.3458
11.356,62.963,765.718,3.201,0.568,1.3206
11.158,62.639,760.880,3.254,0.579,1.3138
11.140,63.405,745.042,3.367,0.545,1.3445
11.275,65.202,741.514,3.606,0.507,1.3510
11.296,65.567,726.850,3.558,0.533,1.3662
11.340,66.031,728.958,3.482,0.476,1.3687
11.703,66.224,720.302,3.508,0.442,1.3801
11.847,65.434,732.288,3.427,0.407,1.4384
11.865,65.212,736.309,3.221,0.436,1.4558
