p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
14.840,62.335,839.151,4.079,0.708,1.7090
14.778,61.358,847.352,4.359,0.737,1.7002
15.102,61.830,865.763,4.533,0.683,1.7529
15.109,61.912,873.461,4.393,0.705,1.7323
15.054,61.689,863.426,4.532,0.673,1.7548
15.249,59.661,844.777,4.468,0.624,1.7667
15.360,59.664,840.432,4.452,0.597,1.7525
15.411,59.571,819.727,4.291,0.565,1.7138
15.023,58.829,819.819,4.115,0.542,1.7152
15.108,58.087,820.430,4.049,0.563,1.6917
14.997,58.059,823.158,3.778,0.578,1.6871
14.900,57.514,839.512,3.702,0.637,1.6506
14.743,58.000,847.123,3.838,0.679,1.6407
14.311,58.570,867.585,3.969,0.677,1.6160
14.193,58.536,870.487,3.888,0.696,1.5876
14.074,58.947,870.586,4.001,0.758,1.5921
14.080,59.401,854.238,4.361,0.697,1.5822
14.280,59.895,849.060,4.419,0.709,1.5974
14.191,60.443,839.760,4.435,0.689,1.5926
14.007,61.432,814.318,4.434,0.643,1.6322
14.444,61.529,809.379,4.456,0.601,1.6423
14.218,61.317,815.439,4.513,0.589,1.6417
14.440,61.806,830.901,4.308,0.551,1.6894
14.898,62.315,833.853,4.129,0.579,1.7140
