p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
11.83,73.58,638.27,2.178,0.389,0.6101
11.84,73.73,637.82,2.195,0.395,0.6158
11.89,73.81,637.81,2.219,0.392,0.6217
11.93,73.84,638.86,2.256,0.395,0.6219
11.93,73.96,642.13,2.307,0.398,0.6276
11.97,73.95,643.90,2.352,0.405,0.6326
11.99,74.11,641.73,2.364,0.401,0.6318
12.04,74.13,641.22,2.365,0.395,0.6317
12.06,74.35,641.13,2.401,0.393,0.6368
12.10,74.36,639.45,2.408,0.399,0.6393
12.11,74.34,746.26,2.414,0.392,0.6381
12.14,74.42,841.61,4.528,0.387,0.6375
12.16,74.60,925.55,6.396,0.382,0.6379
12.17,74.68,1004.77,8.074,1.011,0.6367
12.17,74.84,1075.53,9.547,1.580,0.6401
12.19,74.80,1138.58,10.806,2.080,0.7155
12.23,75.14,1195.28,11.946,2.525,0.7847
12.25,75.33,1243.81,12.935,2.927,0.8491
12.24,75.54,1287.98,13.831,3.291,0.9026
12.28,75.72,1326.80,14.610,3.610,0.9569
12.29,75.99,1363.15,15.268,3.899,1.0010
12.35,76.14,1394.89,15.871,4.147,1.0426
12.36,76.23,1424.12,16.407,4.368,1.0787
12.39,76.39,1450.00,16.850,4.575,1.1174
12.44,76.57,1475.14,17.260,4.756,1.1532
12.44,76.75,1495.02,17.580,4.923,1.1858
12.46,76.81,1514.28,17.882,5.071,1.2108
12.49,77.02,1531.66,18.119,5.201,1.2322
12.52,77.20,1547.37,18.332,5.311,1.2542
12.55,77.32,1562.24,18.529,5.416,1.2758
12.56,77.37,1573.64,18.720,5.509,1.2917
12.56,77.50,1584.53,18.892,5.584,1.3086
12.57,77.66,1597.35,18.995,5.659,1.3204
12.56,77.83,1606.18,19.128,5.729,1.3346
12.58,77.95,1614.54,19.233,5.781,1.3433
12.60,78.09,1620.23,19.291,5.835,1.3526
12.59,77.99,1626.90,19.358,5.881,1.3610
12.58,78.10,1632.16,19.440,5.925,1.3692
12.58,78.09,1635.30,19.488,5.963,1.3813
12.56,77.99,1641.83,19.537,6.006,1.3895
12.55,78.09,1648.85,19.588,6.034,1.4001
12.54,78.03,1651.90,19.636,6.060,1.4032
12.54,78.13,1656.55,19.648,6.085,1.4069
12.55,78.01,1659.59,19.663,6.108,1.4127
12.55,77.93,1661.46,19.687,6.140,1.4195
12.51,77.96,1666.50,19.719,6.165,1.4232
12.50,77.93,1671.24,19.724,6.191,1.4284
12.50,77.99,1673.53,19.771,6.211,1.4321
12.50,77.95,1673.55,19.815,6.229,1.4396
12.47,77.93,1675.82,19.831,6.247,1.4407
12.47,77.83,1679.70,19.860,6.266,1.4433
12.44,77.89,1680.97,19.885,6.275,1.4462
12.41,77.83,1683.51,19.889,6.288,1.4478
12.39,77.67,1686.16,19.895,6.295,1.4498
12.39,77.57,1689.54,19.917,6.312,1.4511
12.34,77.50,1688.93,19.975,6.329,1.4592
12.34,77.48,1690.67,20.023,6.339,1.4603
12.30,77.36,1691.22,20.052,6.344,1.4616
12.25,77.20,1692.42,20.089,6.350,1.4634
12.23,77.24,1695.91,20.138,6.362,1.4702
12.19,77.11,1697.25,20.161,6.374,1.4762
12.20,77.17,1696.93,20.187,6.380,1.4808
12.17,77.13,1696.70,20.224,6.387,1.4814
12.17,77.03,1699.70,20.236,6.387,1.4846
12.16,76.92,1702.30,20.243,6.392,1.4863
12.11,76.88,1703.04,20.260,6.385,1.4895
12.11,76.77,1707.52,20.312,6.391,1.4951
12.09,76.72,1708.42,20.312,6.386,1.4982
12.05,76.70,1708.18,20.348,6.391,1.5064
12.05,76.71,1710.80,20.372,6.384,1.5099
12.04,76.61,1712.87,20.393,6.377,1.5142
12.04,76.48,1716.06,20.426,6.370,1.5163
