p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
16.727,66.252,872.731,4.412,0.805,1.8329
16.644,65.678,893.480,4.535,0.811,1.8846
16.946,66.377,904.290,4.496,0.804,1.9016
16.972,65.457,899.574,4.635,0.749,1.9066
17.355,65.518,898.327,4.582,0.756,1.9079
17.349,64.105,879.841,4.622,0.691,1.8796
17.146,63.274,883.475,4.537,0.677,1.9046
17.190,62.858,866.090,4.392,0.668,1.8681
17.029,63.267,850.383,4.361,0.671,1.8805
17.110,62.617,849.365,4.120,0.648,1.8484
17.033,62.928,857.787,4.069,0.705,1.8030
16.664,61.962,867.384,3.997,0.702,1.8168
16.679,61.772,886.465,4.055,0.731,1.7729
16.581,62.283,903.503,3.989,0.761,1.7523
16.377,63.402,898.098,4.099,0.828,1.7502
16.250,63.367,895.015,4.291,0.811,1.7585
16.068,62.792,884.862,4.394,0.840,1.7416
16.233,63.839,882.080,4.574,0.819,1.7404
16.121,64.179,864.859,4.700,0.794,1.7494
15.921,65.862,852.147,4.710,0.764,1.7788
16.184,65.959,846.203,4.701,0.716,1.7702
16.414,65.562,856.849,4.540,0.678,1.8159
16.300,66.381,862.475,4.378,0.672,1.8206
16.575,66.744,880.550,4.267,0.635,1.8421
