p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
17.162,67.811,919.757,4.554,0.869,1.9691
17.510,68.220,918.606,4.667,0.874,1.9698
17.364,67.439,944.750,4.748,0.827,2.0010
17.622,66.437,946.338,4.821,0.801,1.9826
17.831,66.435,934.559,5.012,0.786,1.9913
17.620,65.595,919.204,4.977,0.772,2.0146
17.636,65.498,908.862,4.771,0.746,1.9912
17.518,64.359,895.277,4.633,0.748,1.9895
17.601,63.853,898.783,4.483,0.729,1.9487
17.726,64.813,880.926,4.490,0.744,1.9481
17.240,64.095,903.288,4.360,0.749,1.9354
17.247,63.788,912.058,4.280,0.757,1.8896
17.184,63.977,913.696,4.100,0.799,1.8903
16.968,64.763,929.889,4.194,0.857,1.8781
16.732,64.995,928.126,4.324,0.854,1.8386
16.532,64.250,944.839,4.442,0.865,1.8543
16.495,65.735,930.026,4.561,0.873,1.8325
16.695,65.556,908.366,4.893,0.838,1.8255
16.518,65.783,904.187,4.772,0.847,1.8350
16.641,67.081,887.086,4.879,0.808,1.8701
16.545,67.022,884.819,4.854,0.760,1.9068
16.859,67.710,888.248,4.919,0.720,1.9132
16.988,68.133,908.438,4.629,0.743,1.9179
17.226,67.538,912.931,4.557,0.713,1.9519
