p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
9.971,71.957,716.229,2.957,0.582,1.3736
10.059,71.217,737.098,3.060,0.587,1.4180
10.286,70.697,756.520,3.127,0.551,1.4137
10.342,70.410,755.896,3.275,0.512,1.4371
10.571,70.580,749.706,3.202,0.469,1.4499
10.787,69.338,734.895,3.280,0.428,1.4410
10.473,69.540,722.706,3.158,0.407,1.4245
10.623,68.316,704.331,3.034,0.388,1.4194
10.664,68.372,702.708,2.862,0.384,1.4007
10.551,68.406,699.442,2.814,0.436,1.3855
10.107,67.517,699.004,2.753,0.470,1.3435
10.305,66.869,717.432,2.642,0.490,1.3583
10.027,67.491,742.602,2.549,0.528,1.3354
9.761,68.058,747.507,2.643,0.545,1.2960
9.543,68.108,751.054,2.793,0.542,1.2695
9.369,68.124,753.027,2.883,0.571,1.2948
9.384,68.684,737.290,3.119,0.581,1.2647
9.575,69.334,734.725,3.233,0.523,1.2726
9.303,69.261,717.996,3.280,0.500,1.3038
9.478,70.095,699.921,3.356,0.469,1.3091
9.527,71.470,705.689,3.206,0.469,1.3343
9.667,70.992,696.668,3.214,0.419,1.3404
9.713,72.243,720.605,3.158,0.424,1.3672
10.048,72.356,734.832,2.961,0.427,1.3839
