p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
15.220,68.950,898.878,4.800,0.882,1.9142
15.642,68.284,902.416,4.864,0.892,1.9110
15.561,69.346,920.781,4.988,0.904,1.9318
15.629,67.851,915.804,5.164,0.832,1.9505
15.898,67.426,921.803,5.107,0.799,1.9436
15.867,66.723,895.924,5.090,0.761,1.9323
15.760,67.197,888.909,5.026,0.760,1.9413
16.037,67.060,874.558,5.054,0.716,1.9151
15.998,66.355,874.946,4.899,0.734,1.8951
15.766,64.899,876.783,4.744,0.730,1.8816
15.709,64.423,876.455,4.558,0.779,1.8846
15.561,65.391,895.974,4.594,0.795,1.8589
15.360,64.715,910.965,4.601,0.865,1.8338
15.261,64.542,917.111,4.640,0.855,1.8119
14.820,66.139,918.122,4.593,0.916,1.8046
14.712,65.491,913.477,4.874,0.895,1.8016
14.638,66.894,914.204,5.024,0.906,1.8058
14.838,66.443,891.033,5.151,0.852,1.7918
14.592,66.673,878.117,5.106,0.861,1.7996
14.941,68.188,872.976,5.176,0.848,1.8112
14.986,68.673,868.507,5.269,0.794,1.8472
15.075,68.084,864.376,5.044,0.781,1.8676
15.328,69.298,884.008,4.976,0.747,1.8802
15.189,69.150,885.765,4.912,0.764,1.9074
