p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
12.691,76.024,798.064,3.660,0.758,1.6662
12.752,74.964,825.697,3.800,0.715,1.6785
12.683,76.096,818.109,3.845,0.725,1.6686
13.014,74.709,818.940,3.927,0.705,1.6752
12.926,74.451,821.254,3.903,0.667,1.7010
13.214,74.540,804.160,3.961,0.601,1.6994
13.152,73.886,804.161,3.669,0.578,1.6741
13.028,72.765,778.500,3.632,0.602,1.6726
13.115,73.180,773.262,3.545,0.552,1.6628
12.816,71.945,774.917,3.380,0.568,1.6473
12.594,72.641,785.055,3.230,0.596,1.6052
12.768,71.740,791.500,3.119,0.664,1.5807
12.624,72.283,812.886,3.194,0.678,1.5869
12.369,71.492,825.305,3.259,0.678,1.5627
12.127,73.018,827.824,3.360,0.698,1.5522
12.190,72.463,823.681,3.569,0.736,1.5484
11.849,72.435,826.173,3.707,0.754,1.5335
12.143,73.195,800.196,3.746,0.719,1.5479
11.931,74.110,786.039,3.839,0.684,1.5438
11.916,74.970,787.985,3.911,0.647,1.5644
12.175,74.516,786.167,3.938,0.618,1.5691
12.311,75.572,776.157,3.798,0.603,1.6125
12.271,76.229,795.538,3.581,0.599,1.6238
12.413,76.321,796.575,3.621,0.571,1.6536
