p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
17.310,64.130,936.220,5.123,0.915,2.0019
17.414,64.492,954.682,5.440,0.955,2.0383
17.896,64.189,954.632,5.498,0.889,2.0438
17.639,63.929,949.358,5.667,0.864,2.0371
17.893,62.727,956.676,5.469,0.831,2.0531
17.989,61.903,943.491,5.498,0.811,2.0577
17.919,62.733,922.854,5.496,0.814,2.0420
17.984,61.773,912.952,5.365,0.767,2.0490
17.958,61.799,909.635,5.254,0.794,2.0106
17.601,60.745,915.270,5.070,0.782,1.9792
17.812,59.816,918.748,4.989,0.817,1.9520
17.669,60.627,923.379,4.895,0.849,1.9538
17.385,60.078,929.135,4.887,0.868,1.9379
17.042,61.154,956.850,4.969,0.898,1.8946
16.944,61.061,959.850,4.950,0.905,1.9080
17.041,60.549,965.417,5.166,0.959,1.9018
16.972,60.764,938.710,5.253,0.938,1.8726
16.854,62.466,933.742,5.492,0.938,1.9044
16.988,62.167,912.772,5.603,0.914,1.9124
16.896,63.743,911.873,5.515,0.852,1.9051
17.040,63.461,911.509,5.560,0.855,1.9548
16.959,63.765,900.988,5.470,0.793,1.9729
17.363,63.958,917.843,5.342,0.780,1.9872
17.236,64.357,925.203,5.125,0.810,1.9920
