p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
16.564,64.682,875.986,4.599,0.811,1.8665
16.853,64.898,899.704,4.782,0.818,1.8774
16.974,64.959,896.574,4.732,0.838,1.9009
17.201,64.177,903.235,4.841,0.777,1.9129
17.132,62.727,896.558,4.878,0.768,1.9034
17.221,62.409,889.118,4.920,0.714,1.9085
17.294,62.526,883.636,4.736,0.711,1.8907
17.120,61.786,874.946,4.673,0.684,1.8795
17.320,60.703,857.834,4.559,0.695,1.8682
17.029,61.306,862.915,4.292,0.714,1.8679
16.964,60.260,866.442,4.190,0.713,1.8258
16.717,59.856,866.339,4.283,0.711,1.8149
16.785,59.857,,4.327,0.782,1.7760
16.283,60.900,893.447,4.228,0.773,1.7695
16.312,60.510,897.767,4.302,0.798,1.7653
16.284,61.854,910.914,4.534,0.842,1.7654
16.231,61.382,905.174,4.722,0.839,1.7346
16.241,62.022,884.012,4.699,0.842,1.7360
15.935,63.102,878.729,4.873,0.801,1.7620
16.079,63.447,851.659,4.858,0.764,1.7785
16.278,64.588,861.844,4.984,0.754,1.7799
16.266,63.763,862.008,4.895,0.715,1.7994
16.370,65.321,866.438,4.718,0.655,1.8318
16.666,64.471,881.065,4.518,0.689,1.8520
