p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
15.311,70.925,875.918,4.496,0.853,1.8497
15.121,70.293,899.176,4.524,0.873,1.8707
15.451,71.423,895.246,4.635,0.858,1.8989
15.705,70.293,900.296,4.683,0.823,1.9226
15.589,70.109,902.037,4.870,0.771,1.8899
15.914,69.002,882.091,4.666,0.753,1.9284
15.664,68.361,879.197,4.752,0.687,1.9147
15.522,67.799,869.404,4.503,0.682,1.8716
15.699,67.119,856.222,4.480,0.680,1.8797
15.343,66.691,856.199,4.216,0.697,1.8486
15.227,66.881,859.652,4.107,0.716,1.8132
15.208,67.740,871.255,4.101,0.781,1.8043
15.123,67.153,,4.023,0.776,1.7719
14.716,67.405,896.377,4.040,0.850,1.7889
14.754,67.398,909.547,4.225,0.870,1.7699
14.549,67.815,905.039,4.327,0.836,1.7399
14.781,67.589,896.333,4.421,0.875,1.7478
14.581,69.278,890.047,4.759,0.824,1.7353
14.731,69.036,865.914,4.838,0.830,1.7576
14.654,69.837,854.125,4.705,0.790,1.7710
14.737,70.217,859.085,4.712,0.775,1.7866
15.033,70.677,861.397,4.752,0.734,1.8127
15.151,71.528,872.153,4.514,0.713,1.8435
15.022,71.202,889.599,4.351,0.688,1.8456
