p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
11.864,67.402,744.626,3.201,0.557,1.4677
12.256,66.846,764.513,3.373,0.581,1.4708
12.240,67.660,778.150,3.298,0.565,1.5001
12.443,66.667,777.411,3.483,0.520,1.4990
12.499,66.608,771.261,3.437,0.485,1.5019
12.337,66.112,768.919,3.393,0.466,1.4888
12.717,65.779,748.137,3.223,0.439,1.4931
12.408,63.742,733.696,3.193,0.432,1.4848
12.305,64.426,726.238,3.043,0.412,1.4691
12.224,64.072,735.722,3.012,0.448,1.4437
12.286,63.860,731.987,2.919,0.440,1.4224
12.086,63.407,740.698,2.807,0.470,1.3899
11.688,63.275,752.464,2.682,0.507,1.3977
11.802,62.938,763.285,2.833,0.542,1.3645
11.691,64.445,775.751,3.008,0.563,1.3731
11.640,63.336,781.070,2.969,0.582,1.3395
11.521,65.038,774.342,3.124,0.598,1.3401
11.460,64.972,760.157,3.229,0.565,1.3652
11.371,66.378,741.496,3.474,0.531,1.3571
11.469,65.388,740.324,3.474,0.496,1.3844
11.391,67.185,734.331,3.382,0.455,1.4027
11.568,66.377,725.325,3.285,0.468,1.3987
11.605,67.579,738.516,3.283,0.424,1.4237
11.813,66.546,754.373,3.223,0.455,1.4662
