p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
16.935,67.084,896.760,4.645,0.877,1.9354
17.377,66.809,919.347,4.692,0.846,1.9576
17.171,65.773,930.074,4.846,0.850,1.9719
17.674,66.442,936.529,4.993,0.830,1.9602
17.387,65.418,933.963,5.026,0.786,1.9853
17.744,64.852,915.115,5.048,0.753,1.9773
17.797,64.990,904.136,4.849,0.713,1.9738
17.559,64.115,898.034,4.595,0.715,1.9464
17.399,63.398,875.821,4.477,0.702,1.9526
17.325,63.332,877.422,4.456,0.751,1.9114
17.331,62.950,896.068,4.283,0.726,1.9033
17.060,63.009,897.550,4.262,0.783,1.8739
16.798,61.912,912.557,4.165,0.785,1.8732
16.617,62.200,930.404,4.326,0.818,1.8489
16.560,63.437,923.832,4.495,0.868,1.8278
16.648,63.970,922.957,4.627,0.856,1.8220
16.392,63.472,931.371,4.697,0.861,1.8320
16.484,63.717,899.612,4.853,0.848,1.8332
16.553,65.403,890.197,5.017,0.806,1.8266
16.687,65.436,890.952,5.062,0.803,1.8368
16.599,65.737,878.320,5.055,0.739,1.8871
16.856,66.768,886.130,4.761,0.717,1.8722
16.854,67.190,898.434,4.797,0.709,1.9281
16.893,66.257,911.025,4.696,0.723,1.9279
