p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
10.261,68.663,748.453,3.570,0.631,1.4788
10.720,69.679,760.002,3.692,0.636,1.4649
10.633,68.962,774.249,3.696,0.641,1.4811
10.902,68.918,779.044,3.932,0.591,1.5181
10.744,67.393,775.253,3.888,0.564,1.5204
10.954,67.829,761.921,3.861,0.511,1.5267
10.992,67.551,752.296,3.692,0.472,1.4838
10.941,66.505,730.303,3.640,0.472,1.4977
10.984,66.624,737.951,3.384,0.473,1.4747
10.706,65.595,722.872,3.278,0.467,1.4439
10.593,65.550,728.695,3.322,0.493,1.4239
10.513,64.919,750.518,3.177,0.545,1.4091
10.242,64.456,767.650,3.179,0.604,1.3777
10.102,64.646,770.169,3.326,0.615,1.3709
10.036,66.204,775.096,3.430,0.642,1.3699
9.856,65.888,776.962,3.399,0.642,1.3348
9.836,66.953,763.372,3.732,0.648,1.3349
9.991,66.894,761.302,3.702,0.648,1.3646
9.692,67.622,742.042,3.722,0.575,1.3575
9.857,68.051,733.701,3.873,0.555,1.3834
9.826,69.350,731.845,3.802,0.523,1.4105
10.101,69.243,725.799,3.852,0.497,1.4253
10.430,69.260,744.945,3.714,0.498,1.4212
10.390,69.947,757.658,3.586,0.485,1.4700
