p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
14.072,68.802,846.294,4.360,0.785,1.7792
14.457,68.364,869.073,4.458,0.797,1.7830
14.329,69.306,871.014,4.522,0.773,1.8086
14.568,69.049,879.184,4.491,0.732,1.8334
14.739,67.882,881.078,4.709,0.732,1.8203
14.544,67.466,872.055,4.635,0.658,1.8345
14.789,66.277,847.752,4.362,0.649,1.8138
14.710,65.985,833.886,4.337,0.631,1.8178
14.704,66.312,831.200,4.208,0.664,1.7719
14.627,64.991,832.122,4.045,0.638,1.7642
14.155,65.152,831.604,3.976,0.703,1.7606
14.338,65.808,849.323,3.919,0.732,1.7119
13.909,65.792,868.701,3.939,0.757,1.6953
13.716,64.541,870.951,3.951,0.763,1.6731
13.541,65.325,882.875,4.033,0.780,1.6652
13.492,65.439,886.050,4.225,0.802,1.6552
13.641,65.802,871.645,4.392,0.811,1.6668
13.541,67.587,851.399,4.371,0.758,1.6755
13.689,66.859,855.766,4.445,0.747,1.6660
13.744,68.311,826.655,4.648,0.706,1.6699
13.748,68.259,825.734,4.656,0.719,1.7154
13.622,68.292,823.816,4.406,0.644,1.7258
13.864,69.496,844.328,4.479,0.620,1.7364
14.067,69.600,864.379,4.149,0.617,1.7597
