p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
14.976,68.719,869.015,4.619,0.861,1.8583
15.325,67.389,882.087,4.919,0.890,1.8683
15.528,67.540,889.866,4.986,0.857,1.8720
15.550,67.267,893.899,5.147,0.796,1.9051
15.579,67.617,892.151,5.081,0.802,1.9032
15.666,66.890,884.019,4.958,0.749,1.9185
15.646,66.342,870.717,4.947,0.722,1.8909
15.647,64.943,861.989,4.759,0.688,1.8675
15.711,65.559,858.509,4.699,0.685,1.8498
15.520,65.306,848.721,4.536,0.710,1.8469
15.312,64.927,867.187,4.389,0.757,1.8299
15.147,64.648,877.944,4.485,0.760,1.8177
14.897,64.647,893.213,4.418,0.816,1.7957
14.930,63.931,892.555,4.465,0.857,1.7645
14.583,65.168,901.750,4.652,0.849,1.7673
14.678,64.626,905.146,4.747,0.896,1.7501
14.655,64.957,892.909,4.878,0.860,1.7577
14.343,66.560,883.849,5.051,0.870,1.7310
14.418,66.859,863.485,4.949,0.819,1.7711
14.602,67.584,857.507,5.143,0.774,1.7622
14.709,67.255,861.593,5.112,0.760,1.7780
14.840,67.713,852.249,4.907,0.728,1.8211
14.850,68.805,856.198,4.763,0.733,1.8314
15.240,68.848,873.852,4.651,0.735,1.8387
