p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
16.419,66.175,861.958,4.233,0.769,1.8180
16.658,66.053,879.006,4.293,0.808,1.8069
16.648,65.701,875.167,4.423,0.776,1.8184
17.004,65.207,890.283,4.486,0.743,1.8585
16.918,64.647,880.468,4.472,0.672,1.8331
16.966,63.857,859.334,4.448,0.653,1.8670
17.120,63.317,861.546,4.303,0.658,1.8402
17.100,62.621,849.208,4.378,0.617,1.8450
16.761,63.033,829.847,4.262,0.615,1.8199
16.697,62.218,836.448,3.942,0.626,1.8041
16.664,61.474,839.627,3.938,0.688,1.7543
16.554,61.875,862.044,3.929,0.672,1.7575
16.422,61.367,875.176,3.843,0.706,1.7398
16.234,60.906,875.052,3.926,0.780,1.7260
16.209,61.961,891.708,3.907,0.789,1.7145
15.974,62.989,876.187,4.219,0.766,1.7002
15.873,62.532,864.932,4.298,0.768,1.6874
15.901,62.671,862.556,4.440,0.768,1.6991
15.703,64.106,857.454,4.458,0.766,1.7138
15.966,64.689,840.021,4.610,0.709,1.7343
16.100,64.168,826.161,4.627,0.668,1.7332
15.908,65.562,843.782,4.386,0.661,1.7683
16.391,65.608,853.661,4.254,0.624,1.7858
16.577,65.977,859.242,4.203,0.601,1.8121
