p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
10.322,71.710,749.380,3.315,0.642,1.4535
10.808,71.973,773.326,3.479,0.647,1.4739
10.824,71.335,783.523,3.576,0.573,1.5248
10.776,71.920,785.890,3.515,0.592,1.5289
10.853,71.068,781.548,3.617,0.564,1.5009
11.118,71.123,766.232,3.546,0.489,1.5380
11.201,69.851,747.777,3.439,0.458,1.5007
10.903,69.373,729.236,3.415,0.450,1.4842
11.027,69.517,738.329,3.130,0.437,1.4857
10.996,68.888,737.453,3.125,0.504,1.4573
10.866,67.999,728.750,2.886,0.477,1.4271
10.711,68.486,757.468,2.913,0.509,1.4379
10.446,68.705,767.485,2.811,0.567,1.3861
10.134,68.467,765.818,2.989,0.618,1.4000
10.028,69.239,788.781,2.926,0.619,1.3862
10.147,68.400,779.868,3.277,0.603,1.3716
9.780,70.102,764.135,3.407,0.597,1.3685
9.907,70.482,757.337,3.385,0.592,1.3471
9.765,69.780,735.066,3.503,0.596,1.3930
10.071,70.909,732.150,3.580,0.527,1.3881
10.157,71.607,733.801,3.469,0.493,1.4212
10.056,71.419,741.836,3.374,0.471,1.4234
10.381,72.001,749.973,3.262,0.477,1.4547
10.443,71.250,763.849,3.140,0.488,1.4574
