p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
14.500,60.505,825.551,4.054,0.688,1.6464
14.450,61.529,829.652,4.203,0.703,1.6503
14.715,61.381,851.796,4.324,0.665,1.7024
15.002,60.492,843.506,4.296,0.623,1.6989
14.810,60.583,836.297,4.407,0.623,1.6900
15.006,59.966,830.853,4.289,0.601,1.6809
14.973,58.961,827.791,4.322,0.547,1.7068
15.126,57.966,802.396,4.097,0.535,1.6593
14.975,58.332,789.590,3.994,0.561,1.6766
14.797,57.161,791.530,3.956,0.569,1.6360
14.756,57.677,813.368,3.778,0.564,1.6239
14.717,57.404,813.629,3.616,0.601,1.6107
14.185,56.770,818.819,3.631,0.620,1.5841
14.107,57.741,849.323,3.714,0.681,1.5503
13.945,58.432,843.733,3.756,0.660,1.5339
13.876,57.558,847.270,4.056,0.672,1.5230
13.764,58.009,845.485,4.187,0.687,1.5423
13.723,58.298,832.262,4.359,0.653,1.5515
13.814,60.067,804.259,4.455,0.645,1.5438
14.041,60.378,810.399,4.504,0.655,1.5842
14.163,59.870,789.947,4.472,0.611,1.5751
14.090,60.708,801.794,4.410,0.550,1.5902
14.335,60.628,809.720,4.249,0.536,1.6122
14.568,61.797,829.030,4.152,0.563,1.6395
