p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
14.815,68.932,850.529,4.472,0.794,1.7966
15.150,68.743,875.736,4.602,0.809,1.8028
14.960,69.106,869.553,4.644,0.794,1.8152
15.128,68.546,877.054,4.646,0.783,1.8463
15.307,68.539,877.652,4.695,0.740,1.8293
15.477,68.069,855.956,4.780,0.694,1.8387
15.272,67.400,849.516,4.507,0.650,1.8417
15.296,66.291,842.009,4.376,0.650,1.8040
15.202,65.913,836.346,4.266,0.671,1.7889
15.131,65.534,831.877,4.183,0.657,1.7885
14.859,64.498,839.404,4.076,0.666,1.7411
14.763,65.675,849.326,3.915,0.745,1.7540
14.694,64.606,867.636,4.024,0.750,1.7290
14.403,64.919,868.495,4.054,0.757,1.6919
14.283,65.277,881.778,4.163,0.830,1.7066
14.440,65.691,882.567,4.311,0.792,1.6751
14.117,67.011,877.829,4.406,0.821,1.6644
14.278,67.200,864.824,4.545,0.799,1.6894
14.286,67.892,842.329,4.561,0.806,1.7094
14.447,68.672,839.029,4.793,0.754,1.7152
14.384,68.943,833.530,4.679,0.736,1.7294
14.324,68.163,826.451,4.558,0.712,1.7432
14.629,68.945,837.782,4.474,0.663,1.7745
14.933,69.530,861.603,4.260,0.677,1.7937
