p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
12.621,72.428,825.034,4.101,0.822,1.7140
13.024,71.717,841.162,4.257,0.820,1.7070
13.209,71.128,834.862,4.400,0.748,1.7533
13.211,71.301,849.882,4.656,0.771,1.7259
13.263,71.650,835.788,4.627,0.690,1.7613
13.198,70.461,822.693,4.486,0.669,1.7580
13.425,69.294,828.258,4.417,0.682,1.7296
13.461,68.955,798.936,4.227,0.615,1.7486
13.183,69.810,791.053,4.212,0.614,1.7073
13.241,68.002,800.788,4.065,0.624,1.6754
13.142,67.975,799.864,3.868,0.650,1.6599
12.751,67.709,812.832,3.991,0.722,1.6355
12.811,67.825,835.393,3.856,0.723,1.6142
12.483,68.367,836.239,4.007,0.773,1.6092
12.223,68.271,846.717,4.021,0.774,1.6091
12.402,69.180,842.689,4.157,0.796,1.5986
12.285,70.117,832.627,4.353,0.800,1.5951
12.072,70.019,820.045,4.418,0.799,1.5877
12.084,70.421,821.236,4.500,0.747,1.6181
12.174,71.543,799.377,4.487,0.743,1.6338
12.366,71.756,795.389,4.502,0.679,1.6487
12.436,71.508,806.783,4.523,0.645,1.6735
12.749,72.844,817.486,4.334,0.660,1.6868
12.735,72.298,825.975,4.268,0.634,1.7116
