p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
16.216,62.923,905.146,4.858,0.835,1.8617
16.293,62.755,905.975,5.121,0.879,1.9123
16.628,62.881,913.319,5.125,0.857,1.9158
16.595,62.102,913.602,5.254,0.815,1.9135
16.734,62.023,924.403,5.127,0.749,1.9196
16.982,61.094,907.735,5.127,0.768,1.9315
16.954,59.800,899.494,5.128,0.740,1.9351
16.795,60.584,887.891,4.951,0.708,1.9038
16.549,60.125,881.936,4.843,0.684,1.9038
16.414,59.675,868.785,4.689,0.727,1.8825
16.425,59.264,884.105,4.625,0.716,1.8577
16.090,59.110,882.692,4.465,0.769,1.8096
16.302,58.771,910.802,4.644,0.785,1.8150
15.887,58.260,919.741,4.474,0.800,1.7933
15.952,59.625,928.589,4.740,0.821,1.7724
15.862,59.226,924.849,4.752,0.833,1.7656
15.714,60.489,912.701,4.935,0.851,1.7867
15.433,60.868,900.597,5.115,0.846,1.7627
15.509,61.297,891.126,5.211,0.819,1.8032
15.858,62.167,875.180,5.187,0.813,1.7969
15.660,62.306,879.274,5.277,0.738,1.8169
15.763,62.164,882.347,5.030,0.713,1.8340
16.110,61.894,876.691,5.011,0.691,1.8596
16.183,63.268,897.894,4.851,0.716,1.8763
