p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
11.86,74.21,651.09,2.278,0.404,0.6314
11.88,74.33,648.40,2.290,0.400,0.6333
11.92,74.42,647.65,2.333,0.397,0.6363
11.95,74.35,645.49,2.327,0.400,0.6361
11.98,74.27,643.49,2.340,0.395,0.6404
11.99,74.45,644.10,2.349,0.402,0.6389
11.99,74.41,645.73,2.364,0.402,0.6438
12.03,74.50,643.72,2.367,0.407,0.6440
12.06,74.51,641.97,2.398,0.413,0.6474
12.09,74.54,643.07,2.423,0.405,0.6460
12.08,74.65,643.89,2.457,0.402,0.6462
12.09,74.77,644.18,2.472,0.405,0.6468
12.09,74.79,642.25,2.454,0.409,0.6477
12.10,74.72,640.90,2.451,0.402,0.6501
12.13,74.78,639.12,2.463,0.400,0.6480
12.13,74.94,639.56,2.440,0.395,0.6501
12.17,74.90,639.28,2.452,0.386,0.6491
12.21,74.82,660.75,2.426,0.387,0.6506
12.21,74.98,679.70,2.423,0.383,0.6494
12.24,74.92,700.65,3.962,0.379,0.6451
12.24,74.91,715.41,5.347,0.374,0.6469
12.26,74.89,732.50,6.595,0.637,0.6468
12.26,74.89,746.74,7.681,0.867,0.6424
12.27,74.96,757.19,8.642,1.083,0.6426
12.28,74.95,770.85,9.514,1.266,0.6420
12.28,75.03,782.40,10.313,1.444,0.6389
12.27,74.98,793.81,10.984,1.596,0.6407
12.27,75.05,802.47,11.612,1.732,0.6416
12.26,75.07,811.68,12.180,1.859,0.6405
12.24,74.98,820.40,12.681,1.968,0.6391
12.25,74.94,826.14,13.118,2.072,0.6343
12.26,74.92,832.38,13.513,2.167,0.6284
12.24,74.90,836.56,13.834,2.248,0.6252
12.26,74.88,839.02,14.159,2.327,0.6197
12.23,74.93,845.37,14.426,2.402,0.6199
12.22,74.85,848.80,14.674,2.474,0.6141
12.21,74.82,854.20,14.891,2.533,0.6152
12.22,74.75,854.78,15.098,2.581,0.6116
12.19,74.72,855.82,15.254,2.635,0.6091
12.20,74.72,858.87,15.416,2.687,0.6028
12.17,74.71,859.65,15.539,2.735,0.6004
12.15,74.69,860.27,15.651,2.776,0.6010
12.12,74.55,863.74,15.777,2.806,0.5962
12.11,74.35,865.98,15.870,2.836,0.5943
12.08,74.42,869.49,15.978,2.864,0.5965
12.08,74.22,872.58,16.071,2.900,0.5919
12.05,74.17,873.71,16.137,2.925,0.5888
12.05,74.22,874.09,16.190,2.953,0.5918
12.04,74.24,876.22,16.260,2.974,0.5904
12.00,74.03,879.20,16.299,2.992,0.5903
11.96,73.91,878.69,16.342,3.005,0.5875
11.91,73.92,881.64,16.407,3.019,0.5868
11.87,73.92,883.64,16.463,3.037,0.5862
11.87,73.90,883.36,16.531,3.056,0.5905
11.84,73.73,882.91,16.562,3.069,0.5948
11.82,73.54,882.58,16.630,3.077,0.5958
11.78,73.54,885.16,16.679,3.093,0.5929
11.78,73.56,888.88,16.746,3.104,0.5967
11.77,73.55,888.32,16.800,3.122,0.5944
11.76,73.36,889.35,16.817,3.130,0.5994
11.74,73.33,891.81,16.836,3.138,0.6012
11.69,73.10,891.86,16.866,3.145,0.6059
11.66,72.91,894.82,16.928,3.145,0.6092
11.64,72.93,898.50,16.946,3.157,0.6121
11.62,72.88,899.75,16.970,3.169,0.6137
11.58,72.75,902.34,16.999,3.174,0.6151
11.56,72.53,905.31,17.011,3.172,0.6162
11.53,72.56,905.15,17.029,3.176,0.6190
11.52,72.44,906.46,17.075,3.170,0.6217
11.49,72.40,911.39,17.091,3.163,0.6262
11.45,72.35,913.91,17.116,3.162,0.6256
11.45,72.15,916.36,17.127,3.158,0.6258
