p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
15.720,63.080,875.067,4.597,0.830,1.8060
15.986,62.338,877.698,4.684,0.824,1.8164
16.086,61.686,886.805,4.769,0.804,1.8518
16.337,61.357,888.090,4.797,0.776,1.8496
16.291,61.905,890.206,4.980,0.704,1.8580
16.531,60.348,876.978,4.815,0.711,1.8636
16.304,60.205,868.116,4.829,0.667,1.8272
16.184,59.355,850.625,4.690,0.647,1.8464
16.486,59.417,845.107,4.587,0.647,1.8266
16.086,58.347,835.595,4.270,0.680,1.7952
15.891,58.772,842.032,4.279,0.651,1.7639
16.041,58.348,855.109,4.259,0.726,1.7440
15.707,58.456,881.928,4.137,0.726,1.7108
15.472,58.358,882.359,4.387,0.750,1.7165
15.448,59.265,885.306,4.445,0.785,1.6848
15.156,59.521,890.786,4.608,0.826,1.6930
15.273,59.135,885.424,4.695,0.822,1.7087
15.224,60.052,877.527,4.892,0.794,1.7121
15.117,60.484,854.007,4.823,0.751,1.6997
15.101,60.777,848.417,4.888,0.754,1.7108
15.235,62.191,836.210,4.941,0.676,1.7517
15.366,61.941,839.465,4.803,0.680,1.7391
15.531,62.147,856.599,4.711,0.663,1.7922
15.758,62.814,874.624,4.458,0.662,1.8207
