p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
14.364,62.062,826.432,3.772,0.684,1.6289
14.536,62.334,839.251,3.993,0.674,1.6594
14.787,62.823,843.215,4.158,0.669,1.6646
14.652,62.666,845.561,4.172,0.639,1.6909
14.837,61.649,842.046,4.090,0.601,1.7078
15.124,60.427,833.379,4.145,0.588,1.6844
15.033,61.305,814.967,3.946,0.533,1.6946
14.867,59.814,811.576,3.932,0.516,1.6613
14.855,60.249,798.997,3.654,0.529,1.6633
14.716,58.677,798.497,3.721,0.526,1.6247
14.834,59.472,789.761,3.411,0.566,1.6118
14.544,59.191,804.668,3.427,0.596,1.5771
14.191,59.536,823.758,3.533,0.597,1.5515
14.034,59.380,831.458,3.611,0.641,1.5571
14.071,59.838,835.800,3.568,0.661,1.5304
13.847,59.784,841.114,3.794,0.655,1.5143
13.935,59.342,835.426,4.011,0.653,1.5310
13.604,60.828,831.142,4.084,0.688,1.5333
13.747,61.094,805.456,4.204,0.667,1.5569
14.044,61.984,795.144,4.043,0.597,1.5521
13.802,62.096,797.024,4.184,0.596,1.5630
14.129,63.099,791.392,4.104,0.564,1.5931
14.285,62.980,804.514,3.919,0.508,1.6396
14.583,63.300,808.333,3.766,0.493,1.6535
