p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
15.208,68.864,893.490,4.630,0.874,1.8647
15.324,69.663,893.137,4.894,0.890,1.8958
15.646,69.290,907.624,4.979,0.833,1.9220
15.697,68.990,901.449,4.983,0.844,1.9336
15.783,68.674,905.777,4.891,0.763,1.9277
15.781,67.772,886.509,5.062,0.753,1.9263
15.986,67.797,873.114,4.824,0.712,1.8927
15.730,66.890,859.284,4.817,,1.8897
15.822,67.006,868.691,4.655,0.695,1.8719
15.756,65.230,858.725,4.555,0.720,1.8788
15.342,66.302,862.294,4.391,0.766,1.8559
15.335,65.453,869.773,4.344,0.762,1.8383
15.163,66.195,886.203,4.390,0.791,1.8021
15.016,66.100,911.527,4.409,0.831,1.7788
14.788,66.158,914.227,4.549,0.838,1.7634
14.855,65.478,900.933,4.596,0.899,1.7715
14.621,67.177,897.831,4.637,0.885,1.7459
14.627,67.383,891.468,4.914,0.853,1.7781
14.575,68.390,876.938,4.923,0.829,1.7738
14.804,68.649,859.938,5.047,0.774,1.8058
14.632,68.363,857.069,4.988,0.747,1.8156
14.713,69.001,870.810,4.991,0.726,1.8312
15.087,69.015,865.634,4.817,0.727,1.8412
15.341,69.783,887.437,4.748,0.732,1.8787
