p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
15.549,63.974,856.255,4.242,0.773,1.7627
15.910,64.295,866.705,4.407,0.741,1.7602
16.017,63.384,871.731,4.419,0.708,1.7873
15.961,63.079,884.678,4.360,0.724,1.7922
16.304,63.885,873.381,4.532,0.673,1.8230
16.196,63.148,872.155,4.494,0.630,1.8233
16.298,62.604,841.971,4.355,0.596,1.7932
16.037,61.807,841.520,4.229,0.582,1.7720
15.963,60.836,820.723,4.051,0.607,1.7735
16.097,60.129,833.178,4.073,0.637,1.7551
15.984,61.051,826.530,3.951,0.631,1.7438
15.644,60.494,855.790,3.754,0.675,1.6930
15.383,60.636,851.963,3.819,0.670,1.7041
15.330,59.699,875.035,3.784,0.696,1.6523
15.396,61.145,878.262,3.895,0.742,1.6743
14.911,61.358,873.089,4.025,0.744,1.6530
14.929,61.966,877.484,4.257,0.737,1.6469
15.126,61.637,861.971,4.435,0.716,1.6524
15.026,62.598,849.493,4.522,0.743,1.6785
14.938,63.309,840.366,4.591,0.686,1.6946
15.231,64.278,822.135,4.555,0.648,1.7073
15.291,64.225,838.468,4.517,0.650,1.7283
15.545,63.709,839.108,4.229,0.610,1.7587
15.443,65.057,846.797,4.189,0.617,1.7492
