p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
12.293,65.072,792.516,3.939,0.687,1.5717
12.628,63.593,801.635,4.068,0.673,1.5993
12.921,64.699,811.013,4.272,0.680,1.5861
12.777,63.888,805.025,4.302,0.625,1.6067
12.984,63.150,813.151,4.171,0.623,1.6177
13.021,63.110,789.196,4.141,0.568,1.6015
13.094,61.879,786.567,4.058,0.536,1.6059
12.962,61.728,767.433,4.043,0.515,1.6032
12.852,60.734,758.066,3.871,0.504,1.5562
12.737,60.426,763.167,3.690,0.510,1.5707
12.549,61.055,764.261,3.614,0.584,1.5448
12.539,60.772,787.962,3.509,0.587,1.5119
12.328,60.723,786.946,3.633,0.615,1.4943
12.191,60.301,804.490,3.629,0.672,1.4624
11.879,60.243,820.824,3.829,0.650,1.4624
12.019,60.726,818.163,3.818,0.690,1.4513
11.979,62.354,802.399,3.943,0.685,1.4359
11.718,62.756,789.152,4.152,0.666,1.4683
11.691,62.266,773.604,4.167,0.624,1.4549
11.975,62.954,767.474,4.336,0.597,1.4824
12.198,63.627,757.736,4.115,0.587,1.5039
12.314,64.430,758.404,4.076,0.522,1.5009
12.440,64.403,766.538,4.015,0.543,1.5234
12.355,63.848,792.097,3.993,0.509,1.5510
