p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
16.373,65.314,917.590,4.678,0.853,1.9105
16.430,65.169,925.153,4.854,0.855,1.9446
16.535,64.553,937.525,5.046,0.872,1.9459
16.992,64.199,936.011,5.148,0.831,1.9663
17.065,64.087,940.877,5.056,0.781,1.9815
16.841,63.969,911.320,5.063,0.747,1.9535
17.032,62.433,903.699,4.903,0.745,1.9764
17.060,61.758,896.935,4.765,0.693,1.9363
16.830,62.355,888.109,4.667,0.728,1.9496
16.741,61.960,896.300,4.555,0.725,1.8999
16.743,61.875,895.651,4.366,0.771,1.9025
16.380,60.756,900.005,4.425,0.779,1.8807
16.360,61.367,915.633,4.487,0.803,1.8345
16.120,60.885,935.892,4.426,0.856,1.8506
15.966,61.059,926.812,4.649,0.867,1.8001
15.802,61.266,939.303,4.603,0.852,1.8067
15.715,62.621,919.467,4.796,0.865,1.7936
15.838,62.775,904.520,4.862,0.880,1.8316
15.670,63.484,891.785,5.037,0.821,1.8411
15.967,64.550,881.674,5.213,0.818,1.8345
15.849,64.506,894.846,4.962,0.768,1.8465
15.958,64.443,880.606,5.084,0.745,1.8926
16.307,64.555,905.357,4.817,0.711,1.8806
16.575,65.288,906.662,4.652,0.706,1.9066
