p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
12.665,68.384,794.233,3.502,0.692,1.5930
12.943,67.576,810.598,3.779,0.656,1.6025
12.862,68.044,811.854,3.809,0.666,1.6170
13.121,67.751,816.631,3.922,0.616,1.6195
13.203,67.576,823.132,3.907,0.583,1.6539
13.190,66.633,808.854,3.964,0.560,1.6326
13.390,65.976,786.159,3.652,0.548,1.6253
13.262,64.973,791.050,3.596,,1.6128
13.033,65.009,778.668,3.432,0.520,1.6059
13.143,64.153,770.621,3.319,0.493,1.5754
12.823,65.147,782.090,3.350,0.530,1.5686
12.717,65.196,789.810,3.171,0.578,1.5515
12.358,64.699,802.464,3.198,0.622,1.5127
12.407,64.347,815.991,3.253,0.657,1.5136
12.357,64.906,819.224,3.250,0.688,1.4854
12.000,65.635,814.396,3.575,0.645,1.4753
11.862,66.212,814.283,3.565,0.685,1.4862
11.922,66.750,801.062,3.770,0.634,1.4805
12.063,66.732,794.309,3.774,0.598,1.5023
12.212,67.443,772.835,4.000,0.610,1.5076
12.336,67.817,776.347,3.934,0.559,1.5301
12.339,68.144,774.088,3.711,0.514,1.5557
12.358,68.222,782.383,3.759,0.490,1.5583
12.565,68.918,801.921,3.482,0.516,1.5874
