p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
14.127,68.721,800.445,3.632,0.713,1.6623
14.107,68.569,809.728,3.843,0.705,1.6499
14.469,68.863,828.094,3.984,0.703,1.6798
14.417,68.372,825.298,3.912,0.691,1.6754
14.743,68.124,830.563,3.988,0.629,1.7043
14.842,68.199,810.154,3.974,0.572,1.7023
14.700,67.188,798.528,3.858,0.590,1.6823
14.707,67.080,782.337,3.772,0.569,1.6862
14.509,65.557,784.663,3.567,0.573,1.6639
14.317,65.169,774.395,3.530,0.545,1.6292
14.158,65.966,777.732,3.353,0.581,1.6048
14.106,64.857,789.226,3.366,0.622,1.5936
13.913,64.669,811.748,3.285,0.665,1.5944
13.930,65.602,826.744,3.447,0.664,1.5757
13.616,65.953,831.828,3.419,0.730,1.5485
13.508,66.055,817.809,3.712,0.720,1.5341
13.529,66.702,810.701,3.680,0.690,1.5304
13.588,67.712,816.735,4.020,0.694,1.5417
13.420,67.591,799.926,4.081,0.682,1.5677
13.496,67.809,782.751,4.056,0.615,1.5533
13.774,69.171,781.503,4.101,0.596,1.5778
13.734,69.278,774.638,3.931,0.571,1.6212
13.978,69.251,790.981,3.776,0.558,1.6375
13.947,69.808,804.021,3.680,0.533,1.6482
