p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
11.475,71.048,762.107,3.423,0.694,1.5187
11.596,71.226,776.869,3.708,0.678,1.5351
11.590,71.048,781.310,3.737,0.663,1.5386
11.609,71.526,794.432,3.749,0.632,1.5499
11.828,70.588,790.418,3.815,0.566,1.5892
12.007,69.683,770.066,3.728,0.551,1.5488
12.020,69.204,768.746,3.696,0.555,1.5748
11.839,69.387,745.237,3.724,0.488,1.5547
11.746,68.301,750.470,3.408,0.520,1.5252
11.535,67.547,741.814,3.239,0.501,1.5201
11.644,66.963,752.777,3.312,0.554,1.4856
11.348,66.971,751.703,3.272,0.602,1.4788
11.342,67.009,779.326,3.074,0.586,1.4490
10.983,67.866,791.451,3.168,0.625,1.4434
10.854,68.571,780.162,3.417,0.683,1.4012
10.761,68.504,789.061,3.380,0.640,1.4277
10.571,69.611,773.025,3.599,0.696,1.4244
10.716,68.779,770.470,3.764,0.641,1.4131
10.874,69.312,758.167,3.788,0.634,1.4328
10.758,70.818,751.615,3.786,0.579,1.4241
11.038,70.426,731.702,3.743,0.557,1.4729
10.830,70.771,736.495,3.804,0.525,1.4973
11.205,71.458,753.554,3.742,0.532,1.4854
11.269,71.758,766.587,3.614,0.482,1.5374
