p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
14.599,67.683,856.086,4.510,0.810,1.7642
14.791,67.080,868.227,4.537,0.781,1.7882
15.133,67.546,860.288,4.739,0.807,1.7985
14.993,67.179,872.048,4.854,0.791,1.8247
15.277,66.563,865.970,4.880,0.725,1.8233
15.332,65.820,848.288,4.779,0.696,1.8326
15.356,66.259,851.927,4.625,0.646,1.8252
15.314,65.783,823.839,4.626,,1.7999
15.309,65.368,833.090,4.360,0.646,1.7815
15.022,64.140,820.039,4.275,0.641,1.7715
14.908,63.198,821.648,4.132,0.676,1.7433
14.871,63.308,836.937,4.007,0.747,1.7236
14.674,63.715,855.087,3.962,0.780,1.7162
14.391,64.621,869.185,4.202,0.776,1.6904
14.438,63.815,869.340,4.129,0.823,1.6793
14.116,64.131,872.776,4.270,0.834,1.6633
14.002,64.860,862.691,4.467,0.784,1.6453
13.924,66.243,858.589,4.650,0.819,1.6843
14.084,65.683,835.568,4.810,0.773,1.6858
14.219,67.137,822.563,4.804,0.745,1.6993
14.224,67.260,814.094,4.722,0.698,1.7014
14.196,68.053,816.238,4.575,0.696,1.7259
14.569,67.888,826.692,4.633,0.671,1.7302
14.618,68.473,855.193,4.335,0.677,1.7795
