p2.Temp_Air,p2.Humi_Air,p2.CO2_ppm,p1.NH3_ppm,p1.H2S_ppm,p3.CH4_Vout
11.953,72.879,829.686,4.128,0.767,1.6710
12.132,71.602,830.954,4.283,0.789,1.6826
12.363,71.210,844.413,4.438,0.765,1.7107
12.555,71.511,848.443,4.551,0.753,1.7193
12.675,71.569,848.411,4.520,0.696,1.7261
12.689,70.706,839.057,4.350,0.669,1.7232
12.618,70.331,817.844,4.301,0.630,1.7140
12.545,68.856,805.934,4.238,0.602,1.7236
12.706,69.545,802.425,4.015,0.605,1.6729
12.369,68.651,798.258,3.920,0.630,1.6876
12.324,68.331,795.756,3.932,0.678,1.6677
12.100,67.604,815.557,3.740,0.693,1.6265
12.058,68.086,829.996,3.762,0.742,1.6238
11.853,68.230,835.140,3.925,0.726,1.6118
11.580,69.086,842.869,3.814,0.751,1.5802
11.419,68.992,852.527,4.053,0.787,1.5632
11.355,69.657,831.243,4.190,0.776,1.5807
11.316,70.610,830.977,4.347,0.736,1.5931
11.686,70.512,816.252,4.406,0.750,1.5749
11.424,71.884,794.440,4.431,0.699,1.5806
11.583,72.391,791.948,4.456,0.668,1.6304
11.649,72.084,795.906,4.466,0.615,1.6210
12.082,71.851,809.664,4.145,0.625,1.6794
12.270,72.290,814.599,4.100,0.644,1.6858
